Txn_ID,Year,Month,Month_Num,Quarter,Market,Category,Brand,Channel,Volume_Units,Base_NR_AUD000,Trade_Promo_AUD000,Net_Revenue_AUD000,COGS_AUD000,Gross_Profit_AUD000,OPEX_AUD000,EBITDA_AUD000,GP_Margin_Pct,EBITDA_Margin_Pct,Type,Budget_NR_AUD000,Variance_NR_AUD000,Variance_Pct,PY_NR_AUD000,YoY_Growth_Pct
UL011244,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,Lux,Pharmacy,150.0,7.1,0.6,6.4,3.1,3.3,1.1,2.3,0.51,0.35,Actual,7.4,-0.9,-0.13,6.8,-0.05
UL011245,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,Lux,Foodservice,88.0,4.7,0.5,4.3,2.1,2.2,0.7,1.5,0.51,0.35,Actual,4.9,-0.7,-0.13,4.5,-0.06
UL011246,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,TRESemmé,Supermarket,419.0,20.3,2.2,18.1,9.2,8.9,3.1,5.8,0.49,0.32,Actual,20.5,-2.4,-0.12,19.4,-0.07
UL011247,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,TRESemmé,Convenience,201.0,10.7,1.1,9.7,4.9,4.7,1.7,3.1,0.49,0.32,Actual,11.9,-2.2,-0.19,10.3,-0.06
UL011248,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,TRESemmé,Online,219.0,11.0,0.8,10.1,5.0,5.2,1.6,3.6,0.51,0.35,Actual,10.8,-0.7,-0.06,10.5,-0.03
UL011249,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,TRESemmé,Pharmacy,122.0,6.3,0.5,5.8,3.0,2.8,1.0,1.8,0.48,0.3,Actual,6.5,-0.7,-0.1,6.0,-0.04
UL011250,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,TRESemmé,Foodservice,80.0,4.1,0.4,3.7,1.8,1.9,0.6,1.3,0.52,0.35,Actual,4.3,-0.7,-0.15,3.9,-0.07
UL011251,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,Vaseline,Supermarket,313.0,16.8,1.8,15.0,7.4,7.5,2.5,5.1,0.5,0.34,Actual,16.8,-1.8,-0.11,16.1,-0.07
UL011252,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,Vaseline,Convenience,193.0,9.3,0.8,8.5,4.1,4.4,1.5,2.9,0.51,0.34,Actual,9.7,-1.2,-0.12,8.9,-0.04
UL011253,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,Vaseline,Online,150.0,7.9,0.8,7.1,3.7,3.4,1.2,2.2,0.48,0.32,Actual,8.8,-1.7,-0.2,7.6,-0.06
UL011254,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,Vaseline,Pharmacy,98.0,4.9,0.5,4.4,2.2,2.2,0.8,1.4,0.5,0.32,Actual,5.3,-0.9,-0.17,4.7,-0.06
UL011255,2025,Feb,2,Q1,Philippines,Beauty & Personal Care,Vaseline,Foodservice,64.0,3.3,0.4,2.9,1.5,1.4,0.5,0.9,0.48,0.31,Actual,3.5,-0.6,-0.18,3.1,-0.07
UL011256,2025,Feb,2,Q1,Philippines,Home Care,Surf,Supermarket,579.0,30.2,2.3,27.9,13.5,14.4,5.0,9.4,0.52,0.34,Actual,32.8,-4.9,-0.15,28.9,-0.04
UL011257,2025,Feb,2,Q1,Philippines,Home Care,Surf,Convenience,342.0,18.1,2.0,16.1,7.7,8.4,2.9,5.5,0.52,0.34,Actual,19.0,-2.9,-0.15,17.3,-0.07
UL011258,2025,Feb,2,Q1,Philippines,Home Care,Surf,Online,329.0,16.5,1.4,15.1,7.9,7.2,2.7,4.5,0.48,0.3,Actual,17.3,-2.2,-0.13,15.8,-0.05
UL011259,2025,Feb,2,Q1,Philippines,Home Care,Surf,Pharmacy,203.0,9.6,0.8,8.8,4.4,4.4,1.4,2.9,0.5,0.33,Actual,10.4,-1.6,-0.15,9.2,-0.04
UL011260,2025,Feb,2,Q1,Philippines,Home Care,Surf,Foodservice,127.0,6.5,0.6,5.9,2.9,3.0,1.0,2.0,0.52,0.34,Actual,6.9,-1.0,-0.15,6.2,-0.06
UL011261,2025,Feb,2,Q1,Philippines,Home Care,Domestos,Supermarket,397.0,20.6,2.2,18.4,9.4,9.0,3.2,5.9,0.49,0.32,Actual,21.9,-3.4,-0.16,19.7,-0.07
UL011262,2025,Feb,2,Q1,Philippines,Home Care,Domestos,Convenience,240.0,12.2,1.0,11.2,5.5,5.6,1.8,3.8,0.5,0.34,Actual,12.7,-1.5,-0.12,11.6,-0.04
UL011263,2025,Feb,2,Q1,Philippines,Home Care,Domestos,Online,253.0,11.9,0.9,11.0,5.4,5.6,1.9,3.7,0.51,0.34,Actual,11.5,-0.6,-0.05,11.4,-0.04
UL011264,2025,Feb,2,Q1,Philippines,Home Care,Domestos,Pharmacy,147.0,7.0,0.6,6.4,3.1,3.2,1.1,2.2,0.51,0.34,Actual,6.9,-0.5,-0.08,6.7,-0.05
UL011265,2025,Feb,2,Q1,Philippines,Home Care,Domestos,Foodservice,82.0,4.2,0.4,3.8,1.9,2.0,0.7,1.3,0.51,0.34,Actual,4.6,-0.8,-0.16,4.0,-0.05
UL011266,2025,Feb,2,Q1,Philippines,Home Care,Comfort,Supermarket,375.0,18.8,1.6,17.2,8.3,8.9,2.8,6.1,0.52,0.36,Actual,18.2,-1.0,-0.06,18.0,-0.05
UL011267,2025,Feb,2,Q1,Philippines,Home Care,Comfort,Convenience,220.0,10.6,0.8,9.8,4.8,5.0,1.7,3.2,0.51,0.33,Actual,10.5,-0.8,-0.08,10.1,-0.04
UL011268,2025,Feb,2,Q1,Philippines,Home Care,Comfort,Online,175.0,9.3,0.9,8.4,4.1,4.3,1.5,2.8,0.51,0.33,Actual,9.6,-1.2,-0.12,8.9,-0.06
UL011269,2025,Feb,2,Q1,Philippines,Home Care,Comfort,Pharmacy,112.0,5.6,0.5,5.1,2.6,2.5,0.8,1.7,0.49,0.33,Actual,5.8,-0.7,-0.12,5.3,-0.05
UL011270,2025,Feb,2,Q1,Philippines,Home Care,Comfort,Foodservice,69.0,3.7,0.3,3.3,1.6,1.7,0.6,1.2,0.51,0.35,Actual,3.8,-0.5,-0.13,3.5,-0.05
UL011271,2025,Feb,2,Q1,Philippines,Ice Cream,Magnum,Supermarket,518.0,25.0,2.2,22.7,11.2,11.5,4.0,7.5,0.51,0.33,Actual,27.1,-4.3,-0.16,23.9,-0.05
UL011272,2025,Feb,2,Q1,Philippines,Ice Cream,Magnum,Convenience,304.0,15.2,1.3,13.9,6.7,7.1,2.4,4.7,0.51,0.34,Actual,15.7,-1.8,-0.12,14.5,-0.04
UL011273,2025,Feb,2,Q1,Philippines,Ice Cream,Magnum,Online,296.0,14.5,1.3,13.3,6.6,6.6,2.3,4.4,0.5,0.33,Actual,14.3,-1.0,-0.07,13.9,-0.05
UL011274,2025,Feb,2,Q1,Philippines,Ice Cream,Magnum,Pharmacy,152.0,8.2,0.9,7.3,3.8,3.5,1.3,2.2,0.48,0.3,Actual,8.6,-1.3,-0.15,7.8,-0.07
UL011275,2025,Feb,2,Q1,Philippines,Ice Cream,Magnum,Foodservice,104.0,5.4,0.4,5.0,2.6,2.4,0.8,1.6,0.48,0.32,Actual,5.7,-0.7,-0.13,5.2,-0.04
UL011276,2025,Feb,2,Q1,Philippines,Ice Cream,Cornetto,Supermarket,430.0,22.4,2.2,20.2,10.0,10.2,3.5,6.7,0.5,0.33,Actual,22.2,-2.0,-0.09,21.4,-0.06
UL011277,2025,Feb,2,Q1,Philippines,Ice Cream,Cornetto,Convenience,235.0,11.4,1.1,10.3,5.2,5.1,1.8,3.2,0.49,0.31,Actual,12.8,-2.6,-0.2,10.9,-0.06
UL011278,2025,Feb,2,Q1,Philippines,Ice Cream,Cornetto,Online,210.0,10.7,0.8,9.9,5.1,4.8,1.8,3.0,0.48,0.3,Actual,11.7,-1.8,-0.15,10.3,-0.04
UL011279,2025,Feb,2,Q1,Philippines,Ice Cream,Cornetto,Pharmacy,124.0,6.4,0.6,5.9,2.9,3.0,1.0,2.0,0.51,0.33,Actual,7.0,-1.1,-0.16,6.1,-0.05
UL011280,2025,Feb,2,Q1,Philippines,Ice Cream,Cornetto,Foodservice,90.0,4.4,0.4,4.0,1.9,2.1,0.7,1.4,0.52,0.35,Actual,4.7,-0.6,-0.14,4.2,-0.04
UL011281,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Knorr,Supermarket,693.0,36.0,3.6,32.4,15.9,16.5,5.7,10.9,0.51,0.34,Actual,36.8,-4.4,-0.12,34.5,-0.06
UL011282,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Knorr,Convenience,428.0,21.7,2.1,19.6,10.3,9.3,3.4,6.0,0.48,0.3,Actual,21.3,-1.7,-0.08,20.7,-0.05
UL011283,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Knorr,Online,382.0,18.1,1.7,16.4,8.2,8.3,2.9,5.4,0.5,0.33,Actual,19.4,-2.9,-0.15,17.4,-0.05
UL011284,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Knorr,Pharmacy,222.0,10.7,1.0,9.7,4.8,5.0,1.7,3.3,0.51,0.34,Actual,11.6,-1.9,-0.16,10.2,-0.05
UL011285,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Knorr,Foodservice,135.0,7.1,0.7,6.5,3.3,3.2,1.1,2.0,0.49,0.31,Actual,7.8,-1.3,-0.17,6.8,-0.05
UL011286,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Hellmann's,Supermarket,435.0,22.4,1.8,20.6,10.3,10.4,3.3,7.0,0.5,0.34,Actual,24.5,-3.9,-0.16,21.5,-0.04
UL011287,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Hellmann's,Convenience,289.0,13.6,1.1,12.5,6.5,6.0,2.1,3.9,0.48,0.31,Actual,14.2,-1.7,-0.12,13.0,-0.04
UL011288,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Hellmann's,Online,235.0,12.1,1.2,10.9,5.6,5.3,1.8,3.4,0.48,0.31,Actual,12.9,-2.0,-0.16,11.6,-0.06
UL011289,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Hellmann's,Pharmacy,146.0,7.7,0.8,6.9,3.5,3.4,1.2,2.3,0.5,0.33,Actual,7.8,-0.9,-0.11,7.3,-0.06
UL011290,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Hellmann's,Foodservice,95.0,5.0,0.5,4.6,2.2,2.3,0.8,1.5,0.51,0.34,Actual,5.2,-0.6,-0.12,4.8,-0.05
UL011291,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Lipton,Supermarket,414.0,20.2,1.9,18.2,9.4,8.9,3.2,5.7,0.49,0.31,Actual,20.4,-2.2,-0.11,19.3,-0.06
UL011292,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Lipton,Convenience,226.0,11.1,0.9,10.2,5.2,5.0,1.6,3.4,0.49,0.33,Actual,11.8,-1.7,-0.14,10.6,-0.04
UL011293,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Lipton,Online,192.0,9.9,1.1,8.8,4.3,4.6,1.5,3.1,0.52,0.35,Actual,10.8,-1.9,-0.18,9.5,-0.07
UL011294,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Lipton,Pharmacy,131.0,6.6,0.5,6.1,3.0,3.2,1.1,2.1,0.52,0.34,Actual,6.5,-0.3,-0.05,6.4,-0.04
UL011295,2025,Feb,2,Q1,Indonesia,Foods & Refreshment,Lipton,Foodservice,78.0,4.2,0.4,3.8,2.0,1.8,0.6,1.2,0.48,0.31,Actual,4.3,-0.5,-0.12,4.0,-0.06
UL011296,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Dove,Supermarket,564.0,29.0,2.4,26.6,13.2,13.4,4.3,9.2,0.51,0.34,Actual,30.5,-3.9,-0.13,27.7,-0.04
UL011297,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Dove,Convenience,347.0,17.5,1.8,15.7,7.9,7.9,2.6,5.3,0.5,0.34,Actual,17.7,-2.0,-0.11,16.8,-0.06
UL011298,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Dove,Online,324.0,16.2,1.7,14.5,7.2,7.3,2.4,4.9,0.5,0.34,Actual,16.1,-1.6,-0.1,15.5,-0.06
UL011299,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Dove,Pharmacy,176.0,9.4,1.0,8.5,4.3,4.1,1.5,2.6,0.49,0.31,Actual,9.6,-1.2,-0.12,9.0,-0.06
UL011300,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Dove,Foodservice,134.0,6.5,0.7,5.8,2.9,2.8,1.0,1.9,0.49,0.33,Actual,6.4,-0.7,-0.1,6.2,-0.07
UL011301,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Lux,Supermarket,410.0,20.0,2.0,18.0,8.8,9.2,3.0,6.2,0.51,0.34,Actual,21.8,-3.8,-0.17,19.2,-0.06
UL011302,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Lux,Convenience,232.0,11.6,1.1,10.5,5.2,5.3,1.9,3.5,0.51,0.33,Actual,12.6,-2.2,-0.17,11.1,-0.06
UL011303,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Lux,Online,237.0,11.9,1.0,10.9,5.3,5.6,1.8,3.8,0.52,0.35,Actual,11.5,-0.6,-0.05,11.4,-0.04
UL011304,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Lux,Pharmacy,144.0,7.1,0.7,6.3,3.1,3.2,1.1,2.2,0.51,0.34,Actual,6.9,-0.6,-0.08,6.7,-0.06
UL011305,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Lux,Foodservice,96.0,4.7,0.5,4.2,2.1,2.1,0.7,1.4,0.49,0.33,Actual,4.6,-0.4,-0.09,4.5,-0.07
UL011306,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Supermarket,344.0,17.4,1.6,15.8,8.2,7.6,2.7,5.0,0.48,0.31,Actual,19.2,-3.4,-0.18,16.7,-0.05
UL011307,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Convenience,217.0,10.6,1.1,9.5,4.8,4.7,1.6,3.1,0.5,0.33,Actual,11.1,-1.6,-0.14,10.2,-0.07
UL011308,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Online,194.0,10.4,1.1,9.3,4.7,4.6,1.7,2.9,0.5,0.32,Actual,10.1,-0.8,-0.08,9.9,-0.06
UL011309,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Pharmacy,121.0,6.0,0.6,5.4,2.8,2.6,0.9,1.7,0.48,0.31,Actual,6.1,-0.7,-0.11,5.7,-0.05
UL011310,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,TRESemmé,Foodservice,69.0,3.7,0.4,3.3,1.7,1.7,0.6,1.1,0.5,0.33,Actual,4.0,-0.7,-0.18,3.5,-0.06
UL011311,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Vaseline,Supermarket,290.0,15.0,1.4,13.6,6.8,6.8,2.3,4.5,0.5,0.33,Actual,15.7,-2.1,-0.13,14.3,-0.05
UL011312,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Vaseline,Convenience,165.0,8.2,0.7,7.5,3.8,3.7,1.2,2.5,0.49,0.33,Actual,9.1,-1.6,-0.18,7.8,-0.04
UL011313,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Vaseline,Online,149.0,7.7,0.8,6.9,3.4,3.5,1.2,2.3,0.51,0.33,Actual,8.3,-1.4,-0.17,7.4,-0.07
UL011314,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Vaseline,Pharmacy,93.0,4.8,0.5,4.4,2.3,2.1,0.7,1.4,0.48,0.32,Actual,5.0,-0.6,-0.12,4.6,-0.06
UL011315,2025,Feb,2,Q1,Indonesia,Beauty & Personal Care,Vaseline,Foodservice,69.0,3.4,0.3,3.1,1.6,1.6,0.5,1.0,0.49,0.32,Actual,3.3,-0.2,-0.05,3.3,-0.03
UL011316,2025,Feb,2,Q1,Indonesia,Home Care,Surf,Supermarket,517.0,27.2,2.9,24.3,12.7,11.6,4.1,7.5,0.48,0.31,Actual,30.7,-6.4,-0.21,26.0,-0.07
UL011317,2025,Feb,2,Q1,Indonesia,Home Care,Surf,Convenience,318.0,16.4,1.4,15.0,7.8,7.2,2.4,4.8,0.48,0.32,Actual,17.8,-2.7,-0.15,15.7,-0.05
UL011318,2025,Feb,2,Q1,Indonesia,Home Care,Surf,Online,283.0,14.9,1.5,13.4,6.5,6.9,2.2,4.7,0.51,0.35,Actual,16.1,-2.8,-0.17,14.2,-0.06
UL011319,2025,Feb,2,Q1,Indonesia,Home Care,Surf,Pharmacy,183.0,9.2,1.0,8.2,4.1,4.0,1.5,2.6,0.49,0.31,Actual,9.7,-1.5,-0.16,8.8,-0.07
UL011320,2025,Feb,2,Q1,Indonesia,Home Care,Surf,Foodservice,120.0,5.8,0.6,5.2,2.7,2.5,0.8,1.7,0.48,0.32,Actual,6.5,-1.3,-0.2,5.5,-0.07
UL011321,2025,Feb,2,Q1,Indonesia,Home Care,Domestos,Supermarket,394.0,18.8,1.8,17.0,8.8,8.2,3.0,5.2,0.48,0.31,Actual,20.4,-3.5,-0.17,18.0,-0.06
UL011322,2025,Feb,2,Q1,Indonesia,Home Care,Domestos,Convenience,252.0,12.0,1.2,10.9,5.6,5.3,1.8,3.5,0.49,0.32,Actual,11.8,-1.0,-0.08,11.5,-0.06
UL011323,2025,Feb,2,Q1,Indonesia,Home Care,Domestos,Online,209.0,10.5,0.9,9.6,4.8,4.8,1.5,3.3,0.5,0.34,Actual,10.8,-1.2,-0.11,10.0,-0.05
UL011324,2025,Feb,2,Q1,Indonesia,Home Care,Domestos,Pharmacy,139.0,6.5,0.5,6.0,3.0,3.0,1.0,2.0,0.5,0.33,Actual,6.5,-0.5,-0.08,6.2,-0.04
UL011325,2025,Feb,2,Q1,Indonesia,Home Care,Domestos,Foodservice,84.0,4.3,0.3,4.0,2.1,1.9,0.7,1.2,0.48,0.3,Actual,4.3,-0.3,-0.08,4.1,-0.04
UL011326,2025,Feb,2,Q1,Indonesia,Home Care,Comfort,Supermarket,295.0,15.7,1.6,14.1,7.0,7.2,2.5,4.7,0.51,0.33,Actual,17.0,-2.9,-0.17,15.1,-0.06
UL011327,2025,Feb,2,Q1,Indonesia,Home Care,Comfort,Convenience,195.0,10.1,0.8,9.2,4.6,4.6,1.6,3.0,0.5,0.33,Actual,9.9,-0.6,-0.06,9.6,-0.04
UL011328,2025,Feb,2,Q1,Indonesia,Home Care,Comfort,Online,169.0,8.8,1.0,7.8,3.9,3.9,1.4,2.5,0.5,0.32,Actual,9.0,-1.2,-0.13,8.4,-0.07
UL011329,2025,Feb,2,Q1,Indonesia,Home Care,Comfort,Pharmacy,101.0,5.1,0.4,4.7,2.3,2.3,0.8,1.5,0.5,0.32,Actual,5.4,-0.7,-0.13,4.9,-0.04
UL011330,2025,Feb,2,Q1,Indonesia,Home Care,Comfort,Foodservice,69.0,3.5,0.4,3.1,1.6,1.5,0.5,1.0,0.49,0.32,Actual,3.6,-0.5,-0.12,3.4,-0.07
UL011331,2025,Feb,2,Q1,Indonesia,Ice Cream,Magnum,Supermarket,430.0,22.8,2.2,20.7,10.3,10.4,3.5,6.9,0.5,0.33,Actual,25.3,-4.7,-0.18,21.9,-0.05
UL011332,2025,Feb,2,Q1,Indonesia,Ice Cream,Magnum,Convenience,276.0,14.6,1.4,13.2,6.7,6.6,2.2,4.3,0.5,0.33,Actual,14.7,-1.5,-0.1,14.0,-0.06
UL011333,2025,Feb,2,Q1,Indonesia,Ice Cream,Magnum,Online,268.0,13.2,1.2,11.9,6.0,5.9,2.1,3.8,0.5,0.32,Actual,13.3,-1.4,-0.11,12.6,-0.05
UL011334,2025,Feb,2,Q1,Indonesia,Ice Cream,Magnum,Pharmacy,147.0,7.5,0.7,6.7,3.5,3.2,1.2,2.1,0.48,0.31,Actual,8.0,-1.3,-0.16,7.1,-0.06
UL011335,2025,Feb,2,Q1,Indonesia,Ice Cream,Magnum,Foodservice,115.0,5.4,0.5,5.0,2.5,2.5,0.8,1.7,0.5,0.34,Actual,5.3,-0.4,-0.07,5.2,-0.04
UL011336,2025,Feb,2,Q1,Indonesia,Ice Cream,Cornetto,Supermarket,396.0,19.0,1.5,17.4,8.8,8.6,3.0,5.6,0.49,0.32,Actual,20.7,-3.3,-0.16,18.2,-0.04
UL011337,2025,Feb,2,Q1,Indonesia,Ice Cream,Cornetto,Convenience,242.0,12.1,1.0,11.2,5.4,5.7,1.9,3.8,0.51,0.34,Actual,12.0,-0.8,-0.07,11.6,-0.04
UL011338,2025,Feb,2,Q1,Indonesia,Ice Cream,Cornetto,Online,224.0,10.9,1.1,9.9,4.9,5.0,1.6,3.3,0.5,0.34,Actual,10.9,-1.1,-0.1,10.5,-0.06
UL011339,2025,Feb,2,Q1,Indonesia,Ice Cream,Cornetto,Pharmacy,134.0,6.4,0.6,5.8,2.9,2.9,1.0,1.9,0.51,0.33,Actual,6.5,-0.7,-0.11,6.1,-0.05
UL011340,2025,Feb,2,Q1,Indonesia,Ice Cream,Cornetto,Foodservice,75.0,4.0,0.4,3.6,1.7,1.8,0.6,1.2,0.51,0.35,Actual,4.4,-0.8,-0.19,3.8,-0.06
UL011341,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Knorr,Supermarket,365.0,19.4,1.8,17.7,9.0,8.6,3.2,5.5,0.49,0.31,Actual,21.6,-3.9,-0.18,18.6,-0.05
UL011342,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Knorr,Convenience,241.0,11.4,0.9,10.5,5.4,5.1,1.7,3.4,0.49,0.32,Actual,12.5,-2.0,-0.16,10.9,-0.04
UL011343,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Knorr,Online,227.0,11.7,1.0,10.6,5.5,5.1,1.9,3.2,0.48,0.3,Actual,11.4,-0.7,-0.06,11.2,-0.05
UL011344,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Knorr,Pharmacy,139.0,7.1,0.7,6.4,3.2,3.2,1.2,2.1,0.51,0.33,Actual,6.8,-0.4,-0.06,6.8,-0.05
UL011345,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Knorr,Foodservice,87.0,4.5,0.5,4.1,2.1,2.0,0.7,1.3,0.49,0.31,Actual,4.5,-0.5,-0.11,4.3,-0.06
UL011346,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Hellmann's,Supermarket,280.0,13.5,1.1,12.4,6.3,6.1,2.1,3.9,0.49,0.32,Actual,14.4,-2.0,-0.14,12.9,-0.04
UL011347,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Hellmann's,Convenience,177.0,8.6,0.8,7.8,4.0,3.8,1.4,2.4,0.49,0.31,Actual,8.3,-0.5,-0.06,8.3,-0.06
UL011348,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Hellmann's,Online,137.0,6.9,0.7,6.2,3.2,3.0,1.1,1.9,0.48,0.31,Actual,7.6,-1.4,-0.18,6.6,-0.06
UL011349,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Hellmann's,Pharmacy,85.0,4.1,0.4,3.8,1.9,1.8,0.7,1.2,0.48,0.31,Actual,4.5,-0.8,-0.18,4.0,-0.06
UL011350,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Hellmann's,Foodservice,58.0,2.8,0.3,2.6,1.3,1.3,0.4,0.9,0.51,0.34,Actual,3.0,-0.4,-0.15,2.7,-0.05
UL011351,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Lipton,Supermarket,235.0,11.8,1.0,10.9,5.5,5.4,1.8,3.6,0.5,0.33,Actual,12.0,-1.1,-0.09,11.3,-0.04
UL011352,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Lipton,Convenience,141.0,7.1,0.8,6.3,3.1,3.2,1.0,2.2,0.51,0.35,Actual,6.9,-0.6,-0.09,6.8,-0.07
UL011353,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Lipton,Online,132.0,6.4,0.6,5.9,3.0,2.9,1.0,1.9,0.49,0.33,Actual,6.3,-0.4,-0.07,6.2,-0.04
UL011354,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Lipton,Pharmacy,76.0,3.7,0.4,3.3,1.7,1.6,0.6,1.1,0.49,0.32,Actual,3.8,-0.5,-0.12,3.5,-0.06
UL011355,2025,Feb,2,Q1,Vietnam,Foods & Refreshment,Lipton,Foodservice,50.0,2.6,0.3,2.3,1.1,1.2,0.4,0.8,0.51,0.33,Actual,2.5,-0.2,-0.08,2.5,-0.06
UL011356,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Dove,Supermarket,321.0,16.4,1.3,15.1,7.6,7.5,2.4,5.1,0.5,0.34,Actual,17.9,-2.8,-0.16,15.7,-0.04
UL011357,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Dove,Convenience,195.0,10.3,1.0,9.4,4.8,4.5,1.6,3.0,0.48,0.32,Actual,10.4,-1.0,-0.1,9.9,-0.05
UL011358,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Dove,Online,193.0,9.3,1.0,8.3,4.0,4.3,1.5,2.8,0.52,0.34,Actual,9.4,-1.1,-0.12,8.9,-0.06
UL011359,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Dove,Pharmacy,113.0,5.6,0.6,5.0,2.4,2.6,0.9,1.7,0.52,0.34,Actual,5.7,-0.6,-0.11,5.4,-0.06
UL011360,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Dove,Foodservice,75.0,3.8,0.4,3.4,1.7,1.7,0.6,1.1,0.49,0.31,Actual,3.8,-0.3,-0.09,3.6,-0.06
UL011361,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Lux,Supermarket,254.0,13.2,1.4,11.9,5.8,6.1,2.1,4.0,0.51,0.34,Actual,12.8,-0.9,-0.07,12.7,-0.06
UL011362,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Lux,Convenience,135.0,6.9,0.7,6.2,3.2,3.0,1.1,1.9,0.49,0.31,Actual,7.4,-1.2,-0.16,6.6,-0.06
UL011363,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Lux,Online,121.0,6.1,0.6,5.5,2.8,2.7,1.0,1.8,0.5,0.32,Actual,6.7,-1.2,-0.18,5.8,-0.05
UL011364,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Lux,Pharmacy,85.0,4.1,0.4,3.7,1.9,1.8,0.7,1.1,0.48,0.31,Actual,4.0,-0.3,-0.08,4.0,-0.06
UL011365,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,Lux,Foodservice,54.0,2.6,0.2,2.4,1.2,1.2,0.4,0.8,0.51,0.34,Actual,2.7,-0.3,-0.13,2.5,-0.05
UL011366,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,TRESemmé,Supermarket,222.0,10.9,0.9,10.0,5.1,4.9,1.6,3.3,0.49,0.33,Actual,11.3,-1.2,-0.11,10.5,-0.04
UL011367,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,TRESemmé,Convenience,113.0,5.9,0.5,5.4,2.8,2.6,0.9,1.6,0.48,0.31,Actual,6.5,-1.2,-0.18,5.6,-0.05
UL011368,2025,Feb,2,Q1,Vietnam,Beauty & Personal Care,TRESemmé,Online,108.0,5.5,0.4,5.1,2.5,2.6,0.8,1.7,0.51,0.34,Actual,5.9,-0.8,-0.14,5.3,-0.04
